Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearExperience,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,TenureRatio,YearsSincePromotionRatio,IncomePerYear,IncomeToAge,WorkLifeScore
34,0,1397,1,5,2,42,3,1,4,2691.0,7660,1.0,12,3,4,1.0,10.0,4.0,2,10.0,9.0,8.0,8.0,269.1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1.0,0.8,32292.0,79.1470588235294,8
45,1,306,26,4,1,100,3,2,1,4286.0,5630,2.0,14,3,4,2.0,5.0,4.0,3,1.0,1.0,0.0,0.0,857.2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.2,0.0,51432.0,95.24444444444444,3
26,0,991,6,3,3,71,3,1,4,2659.0,17759,1.0,13,3,3,1.0,3.0,2.0,3,3.0,2.0,0.0,2.0,886.3333333333334,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.0,0.0,31908.0,102.26923076923077,12
37,0,482,3,3,3,36,3,3,3,9434.0,9606,1.0,15,3,3,1.0,10.0,2.0,3,10.0,7.0,7.0,8.0,943.4,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,1.0,0.7,113208.0,254.97297297297297,9
29,0,1176,3,2,2,62,3,2,3,5561.0,3487,1.0,14,3,1,1.0,6.0,5.0,2,6.0,0.0,1.0,2.0,926.8333333333334,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1.0,0.16666666666666666,66732.0,191.75862068965517,6
35,0,1017,6,4,2,82,1,2,4,6646.0,19368,1.0,13,3,2,0.0,17.0,3.0,3,17.0,11.0,11.0,8.0,390.94117647058823,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1.0,0.6470588235294118,79752.0,189.88571428571427,12
33,0,1296,6,3,3,30,3,2,4,7725.0,5335,3.0,23,4,3,1.0,15.0,2.0,1,13.0,11.0,4.0,7.0,515.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8666666666666667,0.3076923076923077,92700.0,234.0909090909091,4
54,0,397,19,4,3,88,3,3,2,10725.0,6729,2.0,15,3,3,1.0,16.0,1.0,4,9.0,7.0,7.0,1.0,670.3125,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.5625,0.7777777777777778,128700.0,198.61111111111111,8
36,0,913,9,2,2,48,2,2,2,8847.0,13934,2.0,11,3,3,1.0,13.0,2.0,3,3.0,2.0,0.0,2.0,680.5384615384615,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.23076923076923078,0.0,106164.0,245.75,6
27,0,1115,3,4,1,54,2,1,4,2045.0,15174,0.0,13,3,4,0.0,5.0,0.0,3,4.0,2.0,1.0,1.0,409.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.8,0.25,24540.0,75.74074074074075,12
20,1,1362,10,1,4,32,3,1,3,1009.0,26999,1.0,11,3,4,0.0,1.0,5.0,3,1.0,0.0,1.0,1.0,1009.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,1.0,1.0,12108.0,50.45,9
33,1,1076,3,3,1,70,3,1,1,3348.0,3164,1.0,11,3,1,0.0,10.0,3.0,3,10.0,8.0,9.0,7.0,334.8,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,1.0,0.9,40176.0,101.45454545454545,3
35,0,727,3,3,3,41,2,1,3,1281.0,16900,1.0,18,3,3,2.0,1.0,3.0,3,1.0,0.0,0.0,0.0,1281.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1.0,0.0,15372.0,36.6,9
23,0,885,4,3,1,58,4,1,1,2819.0,8544,2.0,16,3,1,1.0,5.0,3.0,4,3.0,2.0,0.0,2.0,563.8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.6,0.0,33828.0,122.56521739130434,4
25,0,810,8,3,4,57,4,2,2,4851.0,15678,0.0,22,4,3,1.0,4.0,4.0,3,3.0,2.0,1.0,2.0,1212.75,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.75,0.3333333333333333,58212.0,194.04,6
38,0,243,7,4,4,46,2,2,4,4028.0,7791,0.0,20,4,1,0.0,8.0,2.0,3,7.0,7.0,0.0,5.0,503.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.875,0.0,48336.0,106.0,12
29,0,806,1,4,2,76,1,1,4,2720.0,18959,1.0,18,3,4,1.0,10.0,5.0,3,10.0,7.0,2.0,8.0,272.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.0,0.2,32640.0,93.79310344827586,12
48,0,817,2,1,2,56,4,2,2,8120.0,18597,3.0,12,3,4,0.0,12.0,3.0,3,2.0,2.0,2.0,2.0,676.6666666666666,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.16666666666666666,1.0,97440.0,169.16666666666666,6
27,0,1410,3,1,4,71,4,2,4,4647.0,16673,1.0,20,4,2,2.0,6.0,3.0,3,6.0,5.0,0.0,4.0,774.5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.0,0.0,55764.0,172.11111111111111,12
37,0,1225,10,2,4,80,4,1,4,4680.0,15232,3.0,17,3,1,0.0,4.0,2.0,3,1.0,0.0,0.0,0.0,1170.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.25,0.0,56160.0,126.48648648648648,12
50,0,1207,28,1,4,74,4,1,3,3221.0,3297,1.0,11,3,3,3.0,20.0,3.0,3,20.0,8.0,3.0,8.0,161.05,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,1.0,0.15,38652.0,64.42,9
34,0,1442,9,3,4,46,2,3,2,8621.0,17654,1.0,14,3,2,0.0,9.0,3.0,4,8.0,7.0,7.0,7.0,957.8888888888889,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8888888888888888,0.875,103452.0,253.55882352941177,8
24,1,693,3,2,1,65,3,2,3,4577.0,24785,9.0,14,3,1,0.0,4.0,3.0,3,2.0,2.0,2.0,0.0,1144.25,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.5,1.0,54924.0,190.70833333333334,9
39,0,408,2,4,4,80,2,2,3,4553.0,20978,1.0,11,3,1,0.0,20.0,4.0,3,20.0,7.0,11.0,10.0,227.65,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.55,54636.0,116.74358974358974,9
32,0,929,10,3,4,55,3,2,4,5396.0,21703,1.0,12,3,4,0.0,10.0,2.0,2,10.0,7.0,0.0,8.0,539.6,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1.0,0.0,64752.0,168.625,8
50,1,562,8,2,2,50,3,2,3,6796.0,23452,3.0,14,3,1,1.0,18.0,4.0,3,4.0,3.0,1.0,3.0,377.55555555555554,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,0.2222222222222222,0.25,81552.0,135.92,9
38,0,827,1,4,2,33,4,2,4,7625.0,19383,0.0,13,3,3,0.0,10.0,4.0,2,9.0,7.0,1.0,8.0,762.5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9,0.1111111111111111,91500.0,200.6578947368421,8
27,0,608,1,2,3,68,3,3,1,7412.0,6009,1.0,11,3,4,0.0,9.0,3.0,3,9.0,7.0,0.0,7.0,823.5555555555555,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.0,88944.0,274.51851851851853,3
32,0,1018,3,2,3,39,3,3,4,11159.0,19373,3.0,15,3,4,0.0,10.0,6.0,3,7.0,7.0,7.0,7.0,1115.9,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.7,1.0,133908.0,348.71875,12
47,0,703,14,4,4,42,3,2,1,4960.0,11825,2.0,12,3,4,0.0,20.0,2.0,3,7.0,7.0,1.0,7.0,248.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.35,0.14285714285714285,59520.0,105.53191489361703,3
40,0,580,5,4,4,48,2,3,1,10475.0,23772,5.0,21,4,3,1.0,20.0,2.0,3,18.0,13.0,1.0,12.0,523.75,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.9,0.05555555555555555,125700.0,261.875,3
53,0,970,7,3,3,59,4,4,3,14814.0,13514,3.0,19,3,3,0.0,32.0,3.0,3,5.0,1.0,1.0,3.0,462.9375,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.15625,0.2,177768.0,279.50943396226415,9
41,0,427,10,4,2,73,2,5,4,19141.0,8861,3.0,15,3,2,3.0,23.0,2.0,2,21.0,6.0,11.855045939454717,6.0,832.2173913043479,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.9130434782608695,0.5645259971168913,229692.0,466.8536585365854,8
60,0,1179,16,4,1,84,3,2,1,5405.0,11924,8.0,14,3,4,0.0,10.0,1.0,3,2.0,2.0,2.0,2.0,540.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.2,1.0,64860.0,90.08333333333333,3
27,0,294,10,2,4,32,3,3,1,8793.0,4809,1.0,21,4,3,2.0,9.0,4.0,2,9.0,7.0,1.0,7.0,977.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.0,0.1111111111111111,105516.0,325.6666666666667,2
41,0,314,1,3,4,59,2,5,3,19189.0,19562,1.0,12,3,2,1.0,22.0,3.0,3,22.0,7.0,2.0,10.0,872.2272727272727,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,1.0,0.09090909090909091,230268.0,468.0243902439024,9
50,0,316,8,4,4,54,3,1,2,3875.0,9983,7.0,15,3,4,1.0,4.0,2.0,3,2.0,2.0,2.0,2.0,968.75,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0.5,1.0,46500.0,77.5,6
28,1,654,1,2,1,67,1,1,2,2216.0,3872,7.0,13,3,4,0.0,10.0,4.0,3,7.0,7.0,3.0,7.0,221.6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,0.7,0.42857142857142855,26592.0,79.14285714285714,6
36,0,427,8,3,1,63,4,3,1,11713.0,20335,9.0,14,3,1,1.0,10.0,2.0,3,8.0,7.0,0.0,5.0,1171.3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.8,0.0,140556.0,325.3611111111111,3
38,0,168,1,3,3,81,3,3,3,7861.0,15397,4.0,14,3,4,0.0,10.0,4.0,4,1.0,0.0,0.0,0.0,786.1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.1,0.0,94332.0,206.8684210526316,12
44,0,381,24,3,1,49,1,1,3,3708.0,2104,2.0,14,3,3,0.0,9.0,5.0,3,5.0,2.0,1.0,4.0,412.0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.5555555555555556,0.2,44496.0,84.27272727272727,9
47,0,217,3,3,4,49,3,4,3,13770.0,10225,9.0,12,3,4,2.0,28.0,2.0,2,22.0,2.0,11.0,13.0,491.7857142857143,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.7857142857142857,0.5,165240.0,292.97872340425533,6
30,0,501,27,5,3,99,3,2,4,5304.0,25275,7.0,23,4,4,1.0,10.0,2.0,2,8.0,7.0,7.0,7.0,530.4,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.8,0.875,63648.0,176.8,8
29,0,1396,10,3,3,99,3,1,3,2642.0,2755,1.0,11,3,3,0.0,1.0,6.0,3,1.0,0.0,0.0,0.0,2642.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1.0,0.0,31704.0,91.10344827586206,9
42,1,933,19,3,3,57,4,1,3,2759.0,20366,6.0,12,3,4,0.0,7.0,2.0,3,2.0,2.0,2.0,2.0,394.14285714285717,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.2857142857142857,1.0,33108.0,65.69047619047619,9
43,0,775,15,3,4,47,2,2,4,6804.0,23683,3.0,18,3,3,1.0,7.0,5.0,3,2.0,2.0,2.0,2.0,972.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.2857142857142857,1.0,81648.0,158.2325581395349,12
34,0,970,8,2,2,96,3,2,3,6142.0,7360,3.0,11,3,4,0.0,10.0,2.0,3,5.0,1.0,4.0,3.0,614.2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5,0.8,73704.0,180.64705882352942,9
23,0,650,9,1,2,37,3,1,1,2500.0,4344,1.0,14,3,4,1.0,5.0,2.0,4,4.0,3.0,0.0,2.0,500.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.8,0.0,30000.0,108.69565217391305,4
39,0,141,3,3,3,44,4,2,2,6389.0,18767,9.0,15,3,3,1.0,12.0,3.0,1,8.0,3.0,3.0,6.0,532.4166666666666,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.6666666666666666,0.375,76668.0,163.82051282051282,2
56,0,832,9,3,3,81,3,4,4,11103.0,20420,7.0,11,3,3,0.0,30.0,1.0,2,10.0,7.0,1.0,1.0,370.1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.3333333333333333,0.1,133236.0,198.26785714285714,8
40,0,804,2,1,4,86,2,1,4,2342.0,22929,0.0,20,4,4,0.0,5.0,2.0,2,4.0,2.0,2.0,3.0,468.4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,0.8,0.5,28104.0,58.55,8
27,0,975,7,3,4,55,2,2,1,6811.0,23398,8.0,19,3,1,0.0,9.0,2.0,1,7.0,6.0,0.0,7.0,756.7777777777778,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7777777777777778,0.0,81732.0,252.25925925925927,1
29,0,1090,10,3,4,83,3,1,2,2297.0,17967,1.0,14,3,4,2.0,2.0,2.0,3,2.0,2.0,2.0,2.0,1148.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1.0,1.0,27564.0,79.20689655172414,6
53,0,346,6,3,4,86,3,2,4,2450.0,10919,2.0,17,3,4,0.0,19.0,4.0,3,2.0,2.0,2.0,2.0,128.94736842105263,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.10526315789473684,1.0,29400.0,46.22641509433962,12
35,0,1225,2,4,4,61,3,2,1,5093.0,4761,2.0,11,3,1,1.0,16.0,2.0,4,1.0,0.0,0.0,0.0,318.3125,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0625,0.0,61116.0,145.5142857142857,4
32,0,430,24,4,1,80,3,2,4,5309.0,21146,1.0,15,3,4,2.0,10.0,2.0,3,10.0,8.0,4.0,7.0,530.9,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1.0,0.4,63708.0,165.90625,12
38,0,268,2,5,4,92,3,1,3,3057.0,20471,6.0,13,3,2,1.0,6.0,0.0,1,1.0,0.0,0.0,1.0,509.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.16666666666666666,0.0,36684.0,80.44736842105263,3
34,0,167,8,5,2,32,3,2,1,5121.0,4187,3.0,14,3,3,1.0,7.0,3.0,3,0.0,0.0,0.0,0.0,731.5714285714286,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,61452.0,150.61764705882354,3
52,0,621,3,4,3,31,2,4,1,16856.0,10084,1.0,11,3,1,0.0,34.0,3.0,4,25.38773872251683,6.0,1.0,14.827537613321994,495.7647058823529,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.7466981977210833,0.03938909293694135,202272.0,324.15384615384613,4
33,1,527,1,4,4,63,3,1,4,2686.0,5207,1.0,13,3,3,0.0,10.0,2.0,2,10.0,9.0,7.0,8.0,268.6,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,1.0,0.7,32232.0,81.39393939393939,8
25,0,883,26,1,3,32,3,2,4,6180.0,22807,1.0,23,4,2,0.0,6.0,5.0,2,6.0,5.0,1.0,4.0,1030.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,0.16666666666666666,74160.0,247.2,8
45,0,954,2,2,2,46,1,2,3,6632.0,12388,0.0,13,3,1,0.0,9.0,3.0,3,8.0,7.0,3.0,1.0,736.8888888888889,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,0.8888888888888888,0.375,79584.0,147.37777777777777,9
23,0,310,10,1,1,79,4,1,3,3505.0,19630,1.0,18,3,4,0.0,2.0,3.0,3,2.0,2.0,0.0,2.0,1752.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1.0,0.0,42060.0,152.3913043478261,9
47,1,719,27,2,2,77,4,2,3,6397.0,10339,4.0,12,3,4,0.0,8.0,2.0,3,5.0,4.0,1.0,3.0,799.625,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.625,0.2,76764.0,136.10638297872342,9
34,0,304,2,3,4,60,3,2,4,6274.0,18686,1.0,22,4,3,0.0,6.0,5.0,3,6.0,5.0,1.0,4.0,1045.6666666666667,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,1.0,0.16666666666666666,75288.0,184.52941176470588,12
55,1,725,2,3,4,78,3,5,1,19859.0,21199,5.0,13,3,4,1.0,24.0,2.0,3,5.0,2.0,1.0,4.0,827.4583333333334,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.20833333333333334,0.2,238308.0,361.07272727272726,3
36,0,1434,8,4,1,76,2,3,1,7587.0,14229,1.0,15,3,2,0.0,10.0,1.0,3,10.0,7.0,0.0,9.0,758.7,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1.0,0.0,91044.0,210.75,3
52,0,715,19,4,4,41,3,1,4,4258.0,26589,0.0,18,3,1,1.0,5.0,3.0,3,4.0,3.0,1.0,2.0,851.6,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.8,0.25,51096.0,81.88461538461539,12
26,0,575,1,2,1,71,1,1,4,4364.0,5288,3.0,14,3,1,1.0,5.0,2.0,3,2.0,2.0,2.0,0.0,872.8,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4,1.0,52368.0,167.84615384615384,12
29,0,657,27,3,2,66,3,2,3,4335.0,25549,4.0,12,3,1,1.0,11.0,3.0,2,8.0,7.0,1.0,1.0,394.09090909090907,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7272727272727273,0.125,52020.0,149.48275862068965,6
26,1,1146,8,3,4,38,2,2,1,5326.0,3064,6.0,17,3,3,0.0,6.0,2.0,2,4.0,3.0,1.0,2.0,887.6666666666666,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.6666666666666666,0.25,63912.0,204.84615384615384,2
34,0,182,1,4,2,72,4,1,4,3280.0,13551,2.0,16,3,3,0.0,10.0,2.0,3,4.0,2.0,1.0,3.0,328.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.4,0.25,39360.0,96.47058823529412,12
54,0,376,19,4,4,95,3,2,1,5485.0,22670,9.0,11,3,2,2.0,9.0,4.0,3,5.0,3.0,1.0,4.0,609.4444444444445,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5555555555555556,0.2,65820.0,101.57407407407408,3
27,0,829,8,1,3,84,3,2,4,4342.0,24008,0.0,19,3,2,1.0,5.0,3.0,3,4.0,2.0,1.0,1.0,868.4,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.8,0.25,52104.0,160.8148148148148,12
37,0,571,10,1,4,82,3,1,1,2782.0,19905,0.0,13,3,2,2.0,6.0,3.0,2,5.0,3.0,4.0,3.0,463.6666666666667,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.8333333333333334,0.8,33384.0,75.1891891891892,2
38,0,240,2,4,1,75,4,2,1,5980.0,26085,6.0,12,3,4,0.0,17.0,2.0,3,15.0,7.0,4.0,12.0,351.7647058823529,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.8823529411764706,0.26666666666666666,71760.0,157.3684210526316,3
34,0,121,2,4,3,86,2,1,1,4381.0,7530,1.0,11,3,3,0.0,6.0,3.0,3,6.0,5.0,1.0,3.0,730.1666666666666,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0,0.16666666666666666,52572.0,128.85294117647058,3
35,0,384,8,4,1,72,3,1,4,2572.0,20317,1.0,16,3,2,1.0,3.0,1.0,2,3.0,2.0,0.0,2.0,857.3333333333334,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,30864.0,73.48571428571428,8
30,0,921,1,3,4,38,1,1,3,3833.0,24375,3.0,21,4,3,2.0,7.0,2.0,3,2.0,2.0,0.0,2.0,547.5714285714286,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.2857142857142857,0.0,45996.0,127.76666666666667,9
40,0,791,2,2,3,38,4,2,2,4244.0,9931,1.0,24,4,4,1.0,8.0,2.0,3,8.0,7.0,3.0,7.0,530.5,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0.375,50928.0,106.1,6
34,0,1111,8,2,3,93,3,2,1,6500.0,13305,5.0,17,3,2,1.0,6.0,1.0,3,3.0,2.0,1.0,2.0,1083.3333333333333,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.5,0.3333333333333333,78000.0,191.1764705882353,3
